ZotuID	node.degree	node.betw	node.stress	node.evcent	Clustering.Coefficient	module	z	p	trt	inter_cut	taxon	kingdom	category
Botu112	14	617.7186365	2837	1.11E-24	0.208791209	1	1.482999749	0	terrace4	1	f:Gemmataceae.112	Bacteria	peripherals
Botu1542	14	471.4345857	3025	1.83E-24	0.351648352	1	1.482999749	0	terrace4	1	f:Isosphaeraceae.1542	Bacteria	peripherals
Botu519	14	120.6677586	1054	3.80E-24	0.373626374	1	1.482999749	0	terrace4	1	f:Isosphaeraceae.519	Bacteria	peripherals
Botu63	14	242.613512	1792	3.46E-24	0.340659341	1	1.482999749	0	terrace4	1	f:auto67_4W.63	Bacteria	peripherals
Botu152	13	165.0307895	1579	3.09E-24	0.384615385	1	1.235833124	0	terrace4	1	o:Actinomycetales.152	Bacteria	peripherals
Botu664	13	333.9144412	2056	3.08E-24	0.371794872	1	1.235833124	0	terrace4	1	f:Solibacteraceae.664	Bacteria	peripherals
Fotu118	13	165.0307895	1579	3.09E-24	0.384615385	1	1.235833124	0	terrace4	1	g:Byssocorticium.118	Fungi	peripherals
Potu425	13	267.9690122	1589	3.00E-24	0.333333333	1	1.235833124	0	terrace4	1	g:Allapsidae_X.425	Protists	peripherals
Potu489	13	244.0505822	1527	1.55E-24	0.358974359	1	1.235833124	0	terrace4	1	c:Spirotrichea.489	Protists	peripherals
Botu1073	12	269.0703101	1562	1.71E-24	0.272727273	1	0.988666499	0	terrace4	1	f:Rhodospirillaceae.1073	Bacteria	peripherals
Botu130	12	155.7983304	1219	1.86E-24	0.424242424	1	0.988666499	0	terrace4	1	o:Actinomycetales.130	Bacteria	peripherals
Botu434	12	177.120608	1554	3.04E-24	0.484848485	1	0.988666499	0	terrace4	1	f:Conexibacteraceae.434	Bacteria	peripherals
Botu845	12	177.120608	1554	3.04E-24	0.484848485	1	0.988666499	0	terrace4	1	f:auto67_4W.845	Bacteria	peripherals
Fotu483	12	214.8732093	1624	1.28E-24	0.363636364	1	0.988666499	0	terrace4	1	g:Oidiodendron.483	Fungi	peripherals
Potu1191	12	48.09122738	423	3.22E-24	0.5	1	0.988666499	0	terrace4	1	o:Euglenida.1191	Protists	peripherals
Potu167	12	185.0754455	1329	6.83E-25	0.333333333	1	0.988666499	0	terrace4	1	c:Trebouxiophyceae.167	Protists	peripherals
Potu969	12	183.3384852	1219	1.92E-24	0.348484848	1	0.988666499	0	terrace4	1	g:Acanthamoeba.969	Protists	peripherals
Botu194	11	111.9211013	731	2.15E-24	0.345454545	1	0.741499875	0	terrace4	1	f:Rhodospirillaceae.194	Bacteria	peripherals
Botu913	11	151.1933656	1174	8.44E-25	0.327272727	1	0.741499875	0	terrace4	1	f:Conexibacteraceae.913	Bacteria	peripherals
Fotu57	11	155.850917	1064	6.96E-25	0.327272727	1	0.741499875	0	terrace4	1	g:Meliniomyces.57	Fungi	peripherals
Potu1320	11	167.940944	1448	1.11E-24	0.418181818	1	0.741499875	0	terrace4	1	g:Cercomonas.1320	Protists	peripherals
Botu1	10	118.408419	818	8.36E-25	0.377777778	1	0.49433325	0	terrace4	1	g:Candidatus_Xiphinematobacter.1	Bacteria	peripherals
Botu10	10	35.94014471	534	2.95E-24	0.6	1	0.49433325	0	terrace4	1	f:Acidobacteriaceae.10	Bacteria	peripherals
Botu129	10	92.2704974	1062	1.52E-24	0.466666667	1	0.49433325	0	terrace4	1	g:Candidatus_Koribacter.129	Bacteria	peripherals
Botu140	10	100.0273155	958	1.85E-24	0.422222222	1	0.49433325	0	terrace4	1	f:Isosphaeraceae.140	Bacteria	peripherals
Botu177	10	73.05948097	813	1.59E-24	0.488888889	1	0.49433325	0	terrace4	1	o:Solirubrobacterales.177	Bacteria	peripherals
Botu193	10	35.94014471	534	2.95E-24	0.6	1	0.49433325	0	terrace4	1	f:Isosphaeraceae.193	Bacteria	peripherals
Botu200	10	92.2704974	1062	1.52E-24	0.466666667	1	0.49433325	0	terrace4	1	o:Actinomycetales.200	Bacteria	peripherals
Botu29	10	35.94014471	534	2.95E-24	0.6	1	0.49433325	0	terrace4	1	f:Conexibacteraceae.29	Bacteria	peripherals
Botu596	10	85.52496042	720	1.67E-24	0.488888889	1	0.49433325	0	terrace4	1	o:FW68.596	Bacteria	peripherals
Botu970	10	87.44889951	742	1.66E-24	0.266666667	1	0.49433325	0	terrace4	1	g:Geobacter.970	Bacteria	peripherals
Fotu1107	10	91.62535249	792	1.00E-24	0.422222222	1	0.49433325	0	terrace4	1	g:Antennariella.1107	Fungi	peripherals
Fotu1142	10	194.9330347	1406	1.75E-24	0.155555556	1	0.49433325	0	terrace4	1	g:Mortierella.1142	Fungi	peripherals
Fotu289	10	73.05948097	813	1.59E-24	0.488888889	1	0.49433325	0	terrace4	1	g:Penicillium.289	Fungi	peripherals
Potu1289	10	79.67879208	732	1.02E-24	0.511111111	1	0.49433325	0	terrace4	1	o:Rotaliida.1289	Protists	peripherals
Potu218	10	134.7929792	873	1.40E-24	0.266666667	1	0.49433325	0	terrace4	1	o:Craspedida.218	Protists	peripherals
Potu233	10	118.408419	818	8.36E-25	0.377777778	1	0.49433325	0	terrace4	1	f:Limnofilidae.233	Protists	peripherals
Potu390	10	68.30176274	664	1.03E-24	0.466666667	1	0.49433325	0	terrace4	1	g:Allapsidae_X.390	Protists	peripherals
Botu100	9	143.624235	1003	1.46E-24	0.388888889	1	0.247166625	0	terrace4	1	g:Mycobacterium.100	Bacteria	peripherals
Botu156	9	56.14470466	448	1.07E-24	0.527777778	1	0.247166625	0	terrace4	1	g:Rhodoplanes.156	Bacteria	peripherals
Botu21	9	42.28438732	532	2.55E-24	0.527777778	1	0.247166625	0	terrace4	1	o:Actinomycetales.21	Bacteria	peripherals
Botu263	9	36.50724289	522	9.60E-25	0.666666667	1	0.247166625	0	terrace4	1	g:Candidatus_Koribacter.263	Bacteria	peripherals
Botu416	9	74.27027201	499	6.68E-25	0.472222222	1	0.247166625	0	terrace4	1	f:Isosphaeraceae.416	Bacteria	peripherals
Botu506	9	259.5237581	1487	8.10E-25	0.277777778	1	0.247166625	0	terrace4	1	f:Conexibacteraceae.506	Bacteria	peripherals
Botu647	9	42.28438732	532	2.55E-24	0.527777778	1	0.247166625	0	terrace4	1	f:Isosphaeraceae.647	Bacteria	peripherals
Botu674	9	225.1355055	1089	7.27E-25	0.361111111	1	0.247166625	0	terrace4	1	f:Verrucomicrobiaceae.674	Bacteria	peripherals
Botu7	9	258.0502816	1721	1.95E-24	0.333333333	1	0.247166625	0	terrace4	1	o:Actinomycetales.7	Bacteria	peripherals
Fotu1591	9	36.50724289	522	9.60E-25	0.666666667	1	0.247166625	0	terrace4	1	g:Archaeorhizomyces.1591	Fungi	peripherals
Fotu458	9	64.17713819	751	2.38E-24	0.5	1	0.247166625	0	terrace4	1	o:Helotiales.458	Fungi	peripherals
Potu108	9	380.5411609	2315	9.65E-25	0.222222222	1	0.247166625	0	terrace4	1	f:Sandonidae.108	Protists	peripherals
Potu424	9	87.81317456	700	1.22E-24	0.444444444	1	0.247166625	0	terrace4	1	g:LKM74-lineage_X.424	Protists	peripherals
Potu433	9	125.8159559	873	9.70E-25	0.333333333	1	0.247166625	0	terrace4	1	f:Oxytrichidae.433	Protists	peripherals
Potu60	9	36.50724289	522	9.60E-25	0.666666667	1	0.247166625	0	terrace4	1	g:Rhogostoma-lineage_X.60	Protists	peripherals
Botu110	8	184.9191911	1069	2.06E-24	0.357142857	1	0	0	terrace4	1	g:Candidatus_Xiphinematobacter.110	Bacteria	peripherals
Botu174	8	53.26347021	452	1.56E-24	0.5	1	0	0	terrace4	1	f:Gemmataceae.174	Bacteria	peripherals
Botu91	8	180.7231691	1085	5.07E-25	0.285714286	1	0	0	terrace4	1	f:Isosphaeraceae.91	Bacteria	peripherals
Fotu1580	8	173.840519	855	4.83E-25	0.321428571	1	0	0	terrace4	1	g:Archaeorhizomyces.1580	Fungi	peripherals
Fotu70	8	70.64261216	478	6.44E-25	0.357142857	1	0	0	terrace4	1	g:Botryobasidium.70	Fungi	peripherals
Potu430	8	53.26347021	452	1.56E-24	0.5	1	0	0	terrace4	1	g:Allpasidae_Group-Te.430	Protists	peripherals
Botu192	7	68.99932019	425	8.62E-25	0.380952381	1	-0.247166625	0	terrace4	1	f:auto67_4W.192	Bacteria	peripherals
Botu219	7	99.24232417	599	9.83E-25	0.238095238	1	-0.247166625	0	terrace4	1	f:Acidobacteriaceae.219	Bacteria	peripherals
Botu26	7	95.63340858	587	4.43E-25	0.285714286	1	-0.247166625	0	terrace4	1	f:auto67_4W.26	Bacteria	peripherals
Botu86	7	106.5419702	640	7.97E-25	0.285714286	1	-0.247166625	0	terrace4	1	f:Isosphaeraceae.86	Bacteria	peripherals
Potu1273	7	69.54500433	429	6.18E-25	0.333333333	1	-0.247166625	0	terrace4	1	g:Heleopera.1273	Protists	peripherals
Potu1353	7	90.44484304	406	1.21E-24	0.333333333	1	-0.247166625	0	terrace4	1	f:Sandonidae.1353	Protists	peripherals
Botu114	6	72.5765654	358	5.35E-25	0.533333333	1	-0.49433325	0	terrace4	1	f:Isosphaeraceae.114	Bacteria	peripherals
Botu131	6	184.4270879	852	7.53E-25	0.2	1	-0.49433325	0	terrace4	1	f:Koribacteraceae.131	Bacteria	peripherals
Botu2	6	220.6971414	934	2.48E-25	0.333333333	1	-0.49433325	0	terrace4	1	f:Isosphaeraceae.2	Bacteria	peripherals
Botu273	6	82.62462681	453	3.68E-25	0.4	1	-0.49433325	0	terrace4	1	f:Rhodospirillaceae.273	Bacteria	peripherals
Botu300	6	13.03405676	94	1.39E-24	0.466666667	1	-0.49433325	0	terrace4	1	o:Actinomycetales.300	Bacteria	peripherals
Botu558	6	182.658321	722	5.01E-25	0.2	1	-0.49433325	0	terrace4	1	o:WD2101.558	Bacteria	peripherals
Botu58	6	26.82721567	148	2.47E-25	0.466666667	1	-0.49433325	0	terrace4	1	o:WD2101.58	Bacteria	peripherals
Botu70	6	111.9474779	653	5.67E-25	0.2	1	-0.49433325	0	terrace4	1	o:WD2101.70	Bacteria	peripherals
Botu709	6	11.11592582	182	2.02E-24	0.733333333	1	-0.49433325	0	terrace4	1	f:auto67_4W.709	Bacteria	peripherals
Botu796	6	117.5531621	530	2.57E-25	0.4	1	-0.49433325	0	terrace4	1	o:Ellin6513.796	Bacteria	peripherals
Botu650	4	153.6492754	637	1.61E-25	0.166666667	1	-0.988666499	0	terrace4	1	f:Isosphaeraceae.650	Bacteria	peripherals
Botu756	4	44.50286487	188	1.71E-25	0.166666667	1	-0.988666499	0	terrace4	1	o:Acidobacteriales.756	Bacteria	peripherals
Botu852	4	2.018650201	24	6.76E-25	0.666666667	1	-0.988666499	0	terrace4	1	f:Isosphaeraceae.852	Bacteria	peripherals
Potu1074	4	12.67785007	51	2.04E-25	0.333333333	1	-0.988666499	0	terrace4	1	g:Limnofilidae_X.1074	Protists	peripherals
Botu136	3	212	1162	2.19E-26	0.333333333	1	-1.235833124	0	terrace4	1	f:Solibacteraceae.136	Bacteria	peripherals
Botu176	3	218.0045329	1230	1.04E-25	0	1	-1.235833124	0	terrace4	1	f:Gemmataceae.176	Bacteria	peripherals
Fotu1581	3	315	1740	2.36E-25	0.333333333	1	-1.235833124	0	terrace4	1	g:Archaeorhizomyces.1581	Fungi	peripherals
Potu1245	3	0	0	4.80E-25	1	1	-1.235833124	0	terrace4	1	c:Litostomatea.1245	Protists	peripherals
Potu890	3	19.15393524	124	4.72E-25	0.333333333	1	-1.235833124	0	terrace4	1	o:Chrysophyceae_X.890	Protists	peripherals
Potu911	3	4.494674984	50	2.33E-25	0.666666667	1	-1.235833124	0	terrace4	1	f:Pseudodendromonadales_X.911	Protists	peripherals
Botu1329	2	0	0	8.49E-26	1	1	-1.482999749	0	terrace4	1	f:Rhodospirillaceae.1329	Bacteria	peripherals
Botu1491	2	0	0	2.97E-25	1	1	-1.482999749	0	terrace4	1	o:Actinomycetales.1491	Bacteria	peripherals
Botu270	2	107	598	9.54E-27	0	1	-1.482999749	0	terrace4	1	f:auto67_4W.270	Bacteria	peripherals
Botu304	2	0	0	2.49E-26	1	1	-1.482999749	0	terrace4	1	f:Chthonomonadaceae.304	Bacteria	peripherals
Fotu1575	2	0	0	2.08E-25	1	1	-1.482999749	0	terrace4	1	g:Archaeorhizomyces.1575	Fungi	peripherals
Potu1385	2	0	0	2.20E-27	1	1	-1.482999749	0	terrace4	1	g:Eocercomonas.1385	Protists	peripherals
Potu140	2	0	0	2.20E-27	1	1	-1.482999749	0	terrace4	1	g:Rhogostoma-lineage_X.140	Protists	peripherals
Potu1637	2	0	0	2.49E-26	1	1	-1.482999749	0	terrace4	1	g:Thraustochytriaceae_X.1637	Protists	peripherals
Potu213	2	0	0	7.40E-26	1	1	-1.482999749	0	terrace4	1	f:Sandonidae.213	Protists	peripherals
Botu11	1	0	0	2.34E-26	0	1	-1.730166374	0	terrace4	1	o:Actinomycetales.11	Bacteria	peripherals
Botu354	1	0	0	1.47E-26	0	1	-1.730166374	0	terrace4	1	o:WD2101.354	Bacteria	peripherals
Botu555	1	0	0	4.63E-26	0	1	-1.730166374	0	terrace4	1	g:Chthoniobacter.555	Bacteria	peripherals
Fotu635	1	0	0	2.74E-25	0	1	-1.730166374	0	terrace4	1	o:Helotiales.635	Fungi	peripherals
Potu1073	1	0	0	8.71E-28	0	1	-1.730166374	0	terrace4	1	f:Gregarinidae.1073	Protists	peripherals
Potu615	1	0	0	1.60E-25	0	1	-1.730166374	0	terrace4	1	g:Eocercomonas.615	Protists	peripherals
