zotu_1	zotu_2	interaction	RMTt	trt	taxa1	taxa2	group1	group2
Botu417	Botu50	1	0.94	terrace4	g:Gemmata.417	o:Solirubrobacterales.50	Bacteria	Bacteria
Botu417	Botu77	1	0.94	terrace4	g:Gemmata.417	f:Isosphaeraceae.77	Bacteria	Bacteria
Botu417	Fotu1104	1	0.94	terrace4	g:Gemmata.417	o:Capnodiales.1104	Bacteria	Fungi
Botu417	Fotu288	1	0.94	terrace4	g:Gemmata.417	g:Penicillium.288	Bacteria	Fungi
Botu417	Fotu994	1	0.94	terrace4	g:Gemmata.417	f:Venturiaceae.994	Bacteria	Fungi
Botu417	Potu1113	1	0.94	terrace4	g:Gemmata.417	g:Spongomonas.1113	Bacteria	Protists
Botu418	Botu630	1	0.94	terrace4	o:WD2101.418	f:Isosphaeraceae.630	Bacteria	Bacteria
Botu418	Fotu1251	1	0.94	terrace4	o:WD2101.418	o:Capnodiales.1251	Bacteria	Fungi
Botu418	Fotu988	1	0.94	terrace4	o:WD2101.418	f:Venturiaceae.988	Bacteria	Fungi
Botu418	Notu121	1	0.94	terrace4	o:WD2101.418	g:Prismatolaimus.121	Bacteria	Nematodes
Botu418	Potu1799	1	0.94	terrace4	o:WD2101.418	g:Spongomonas.1799	Bacteria	Protists
Botu418	Potu1871	1	0.94	terrace4	o:WD2101.418	g:Cyrtolophosis.1871	Bacteria	Protists
Botu418	Potu306	1	0.94	terrace4	o:WD2101.418	o:Glissomonadida.306	Bacteria	Protists
Botu418	Potu395	1	0.94	terrace4	o:WD2101.418	g:Chrysophyceae_Clade-H_X.395	Bacteria	Protists
Botu419	Botu701	1	0.94	terrace4	o:Actinomycetales.419	c:JG37-AG-4.701	Bacteria	Bacteria
Botu419	Potu243	1	0.94	terrace4	o:Actinomycetales.419	g:Cercomonas.243	Bacteria	Protists
Botu419	Potu574	1	0.94	terrace4	o:Actinomycetales.419	g:Pseudoplatyophrya.574	Bacteria	Protists
Botu419	Potu613	1	0.94	terrace4	o:Actinomycetales.419	c:Chlorophyceae.613	Bacteria	Protists
Botu42	Botu463	1	0.94	terrace4	f:Acidobacteriaceae.42	f:Acidobacteriaceae.463	Bacteria	Bacteria
Botu42	Botu50	1	0.94	terrace4	f:Acidobacteriaceae.42	o:Solirubrobacterales.50	Bacteria	Bacteria
Botu42	Botu66	1	0.94	terrace4	f:Acidobacteriaceae.42	f:Isosphaeraceae.66	Bacteria	Bacteria
Botu42	Botu77	1	0.94	terrace4	f:Acidobacteriaceae.42	f:Isosphaeraceae.77	Bacteria	Bacteria
Botu42	Botu85	1	0.94	terrace4	f:Acidobacteriaceae.42	o:Actinomycetales.85	Bacteria	Bacteria
Botu42	Botu886	1	0.94	terrace4	f:Acidobacteriaceae.42	o:Acidimicrobiales.886	Bacteria	Bacteria
Botu42	Botu90	1	0.94	terrace4	f:Acidobacteriaceae.42	f:Acetobacteraceae.90	Bacteria	Bacteria
Botu42	Fotu288	1	0.94	terrace4	f:Acidobacteriaceae.42	g:Penicillium.288	Bacteria	Fungi
Botu42	Fotu330	1	0.94	terrace4	f:Acidobacteriaceae.42	g:Phialocephala.330	Bacteria	Fungi
Botu42	Fotu994	1	0.94	terrace4	f:Acidobacteriaceae.42	f:Venturiaceae.994	Bacteria	Fungi
Botu42	Potu1113	1	0.94	terrace4	f:Acidobacteriaceae.42	g:Spongomonas.1113	Bacteria	Protists
Botu42	Potu487	1	0.94	terrace4	f:Acidobacteriaceae.42	o:Cryomonadida.487	Bacteria	Protists
Botu42	Potu58	1	0.94	terrace4	f:Acidobacteriaceae.42	g:Asterochloris.58	Bacteria	Protists
Botu42	Potu875	1	0.94	terrace4	f:Acidobacteriaceae.42	g:Ochromonas.875	Bacteria	Protists
Botu420	Botu466	1	0.94	terrace4	f:Acetobacteraceae.420	f:Koribacteraceae.466	Bacteria	Bacteria
Botu420	Botu729	1	0.94	terrace4	f:Acetobacteraceae.420	f:Caulobacteraceae.729	Bacteria	Bacteria
Botu420	Fotu228	1	0.94	terrace4	f:Acetobacteraceae.420	g:Meliniomyces.228	Bacteria	Fungi
Botu420	Fotu459	1	0.94	terrace4	f:Acetobacteraceae.420	g:Oidiodendron.459	Bacteria	Fungi
Botu420	Fotu508	1	0.94	terrace4	f:Acetobacteraceae.420	g:Oidiodendron.508	Bacteria	Fungi
Botu420	Fotu989	1	0.94	terrace4	f:Acetobacteraceae.420	f:Venturiaceae.989	Bacteria	Fungi
Botu420	Fotu991	1	0.94	terrace4	f:Acetobacteraceae.420	g:Hyaloscypha.991	Bacteria	Fungi
Botu420	Potu1045	1	0.94	terrace4	f:Acetobacteraceae.420	c:Bicoecea.1045	Bacteria	Protists
Botu420	Potu1113	1	0.94	terrace4	f:Acetobacteraceae.420	g:Spongomonas.1113	Bacteria	Protists
Botu420	Potu1198	1	0.94	terrace4	f:Acetobacteraceae.420	g:Bodo.1198	Bacteria	Protists
Botu420	Potu130	1	0.94	terrace4	f:Acetobacteraceae.420	g:Assulina.130	Bacteria	Protists
Botu420	Potu225	1	0.94	terrace4	f:Acetobacteraceae.420	g:Allapsidae_X.225	Bacteria	Protists
Botu420	Potu577	1	0.94	terrace4	f:Acetobacteraceae.420	o:Hypotrichia.577	Bacteria	Protists
Botu428	Botu461	1	0.94	terrace4	f:Acidobacteriaceae.428	o:Solibacterales.461	Bacteria	Bacteria
Botu428	Botu498	1	0.94	terrace4	f:Acidobacteriaceae.428	f:Isosphaeraceae.498	Bacteria	Bacteria
Botu428	Botu511	1	0.94	terrace4	f:Acidobacteriaceae.428	f:auto67_4W.511	Bacteria	Bacteria
Botu428	Botu538	1	0.94	terrace4	f:Acidobacteriaceae.428	o:WD2101.538	Bacteria	Bacteria
Botu428	Botu665	1	0.94	terrace4	f:Acidobacteriaceae.428	o:MLE1-12.665	Bacteria	Bacteria
Botu428	Botu675	1	0.94	terrace4	f:Acidobacteriaceae.428	f:Isosphaeraceae.675	Bacteria	Bacteria
Botu428	Botu72	1	0.94	terrace4	f:Acidobacteriaceae.428	f:Conexibacteraceae.72	Bacteria	Bacteria
Botu428	Botu84	1	0.94	terrace4	f:Acidobacteriaceae.428	o:NRP-J.84	Bacteria	Bacteria
Botu428	Fotu1544	1	0.94	terrace4	f:Acidobacteriaceae.428	g:Archaeorhizomyces.1544	Bacteria	Fungi
Botu428	Fotu78	1	0.94	terrace4	f:Acidobacteriaceae.428	g:Penicillium.78	Bacteria	Fungi
Botu428	Potu210	1	0.94	terrace4	f:Acidobacteriaceae.428	f:Limnofilidae.210	Bacteria	Protists
Botu428	Potu250	1	0.94	terrace4	f:Acidobacteriaceae.428	o:Variosea_X.250	Bacteria	Protists
Botu428	Potu286	1	0.94	terrace4	f:Acidobacteriaceae.428	f:Allapsidae.286	Bacteria	Protists
Botu428	Potu348	1	0.94	terrace4	f:Acidobacteriaceae.428	g:Allapsidae_X.348	Bacteria	Protists
Botu428	Potu398	1	0.94	terrace4	f:Acidobacteriaceae.428	g:Trebouxiophyceae_XXX.398	Bacteria	Protists
Botu428	Potu941	1	0.94	terrace4	f:Acidobacteriaceae.428	f:Allapsidae.941	Bacteria	Protists
Botu43	Botu68	1	0.94	terrace4	o:Methylacidiphilales.43	o:WD2101.68	Bacteria	Bacteria
Botu43	Botu765	1	0.94	terrace4	o:Methylacidiphilales.43	o:Actinomycetales.765	Bacteria	Bacteria
Botu43	Fotu256	1	0.94	terrace4	o:Methylacidiphilales.43	f:Herpotrichiellaceae.256	Bacteria	Fungi
Botu43	Potu287	1	0.94	terrace4	o:Methylacidiphilales.43	g:Allapsidae_X.287	Bacteria	Protists
Botu43	Potu574	1	0.94	terrace4	o:Methylacidiphilales.43	g:Pseudoplatyophrya.574	Bacteria	Protists
Botu432	Fotu989	1	0.94	terrace4	f:auto67_4W.432	f:Venturiaceae.989	Bacteria	Fungi
Botu432	Potu701	1	0.94	terrace4	f:auto67_4W.432	c:Filosa-Sarcomonadea.701	Bacteria	Protists
Botu434	Botu596	1	0.94	terrace4	f:Conexibacteraceae.434	o:FW68.596	Bacteria	Bacteria
Botu434	Botu63	1	0.94	terrace4	f:Conexibacteraceae.434	f:auto67_4W.63	Bacteria	Bacteria
Botu434	Botu709	1	0.94	terrace4	f:Conexibacteraceae.434	f:auto67_4W.709	Bacteria	Bacteria
Botu434	Botu845	1	0.94	terrace4	f:Conexibacteraceae.434	f:auto67_4W.845	Bacteria	Bacteria
Botu434	Botu868	1	0.94	terrace4	f:Conexibacteraceae.434	f:auto67_4W.868	Bacteria	Bacteria
Botu434	Fotu1142	1	0.94	terrace4	f:Conexibacteraceae.434	g:Mortierella.1142	Bacteria	Fungi
Botu434	Fotu246	1	0.94	terrace4	f:Conexibacteraceae.434	f:Herpotrichiellaceae.246	Bacteria	Fungi
Botu434	Fotu458	1	0.94	terrace4	f:Conexibacteraceae.434	o:Helotiales.458	Bacteria	Fungi
Botu434	Potu969	1	0.94	terrace4	f:Conexibacteraceae.434	g:Acanthamoeba.969	Bacteria	Protists
Botu440	Botu551	1	0.94	terrace4	o:Acidimicrobiales.440	f:Rhodospirillaceae.551	Bacteria	Bacteria
Botu440	Botu742	1	0.94	terrace4	o:Acidimicrobiales.440	f:Ellin515.742	Bacteria	Bacteria
Botu440	Botu747	1	0.94	terrace4	o:Acidimicrobiales.440	f:Isosphaeraceae.747	Bacteria	Bacteria
Botu440	Botu883	1	0.94	terrace4	o:Acidimicrobiales.440	f:Gemmataceae.883	Bacteria	Bacteria
Botu440	Fotu1186	1	0.94	terrace4	o:Acidimicrobiales.440	g:Devriesia.1186	Bacteria	Fungi
Botu440	Fotu1542	1	0.94	terrace4	o:Acidimicrobiales.440	g:Archaeorhizomyces.1542	Bacteria	Fungi
Botu440	Fotu506	1	0.94	terrace4	o:Acidimicrobiales.440	g:Oidiodendron.506	Bacteria	Fungi
Botu440	Notu343	1	0.94	terrace4	o:Acidimicrobiales.440	g:Enchodelus.343	Bacteria	Nematodes
Botu440	Potu368	1	0.94	terrace4	o:Acidimicrobiales.440	o:Glissomonadida.368	Bacteria	Protists
Botu440	Potu613	1	0.94	terrace4	o:Acidimicrobiales.440	c:Chlorophyceae.613	Bacteria	Protists
Botu443	Botu80	1	0.94	terrace4	o:Methylacidiphilales.443	o:WD2101.80	Bacteria	Bacteria
Botu443	Potu1196	1	0.94	terrace4	o:Methylacidiphilales.443	f:Scuticociliatia_2_X.1196	Bacteria	Protists
Botu443	Potu449	1	0.94	terrace4	o:Methylacidiphilales.443	f:Platyophryida.449	Bacteria	Protists
Botu446	Botu626	1	0.94	terrace4	f:Acidobacteriaceae.446	f:Gemmataceae.626	Bacteria	Bacteria
Botu446	Botu665	1	0.94	terrace4	f:Acidobacteriaceae.446	o:MLE1-12.665	Bacteria	Bacteria
Botu446	Fotu1186	1	0.94	terrace4	f:Acidobacteriaceae.446	g:Devriesia.1186	Bacteria	Fungi
Botu446	Notu84	1	0.94	terrace4	f:Acidobacteriaceae.446	f:Enoplea_X.84	Bacteria	Nematodes
Botu446	Potu297	1	0.94	terrace4	f:Acidobacteriaceae.446	o:Glissomonadida.297	Bacteria	Protists
Botu446	Potu541	1	0.94	terrace4	f:Acidobacteriaceae.446	g:Flectomonas.541	Bacteria	Protists
Botu446	Potu741	1	0.94	terrace4	f:Acidobacteriaceae.446	o:Glissomonadida.741	Bacteria	Protists
Botu446	Potu942	1	0.94	terrace4	f:Acidobacteriaceae.446	o:Glissomonadida.942	Bacteria	Protists
Botu451	Botu480	1	0.94	terrace4	f:Rhodospirillaceae.451	o:WD2101.480	Bacteria	Bacteria
Botu451	Botu591	1	0.94	terrace4	f:Rhodospirillaceae.451	f:[Chthoniobacteraceae].591	Bacteria	Bacteria
Botu451	Botu65	1	0.94	terrace4	f:Rhodospirillaceae.451	f:Chthonomonadaceae.65	Bacteria	Bacteria
Botu451	Potu111	1	0.94	terrace4	f:Rhodospirillaceae.451	g:Trinematidae_X.111	Bacteria	Protists
Botu451	Potu1231	1	0.94	terrace4	f:Rhodospirillaceae.451	o:Kinetoplastida.1231	Bacteria	Protists
Botu451	Potu1676	1	0.94	terrace4	f:Rhodospirillaceae.451	g:Limnofila.1676	Bacteria	Protists
Botu451	Potu251	1	0.94	terrace4	f:Rhodospirillaceae.451	o:Variosea_X.251	Bacteria	Protists
Botu451	Potu352	1	0.94	terrace4	f:Rhodospirillaceae.451	f:Allapsidae.352	Bacteria	Protists
Botu451	Potu429	1	0.94	terrace4	f:Rhodospirillaceae.451	o:Glissomonadida.429	Bacteria	Protists
Botu451	Potu757	1	0.94	terrace4	f:Rhodospirillaceae.451	o:Glissomonadida.757	Bacteria	Protists
Botu451	Potu92	1	0.94	terrace4	f:Rhodospirillaceae.451	f:Allapsidae.92	Bacteria	Protists
Botu46	Botu56	1	0.94	terrace4	f:Koribacteraceae.46	g:Cytophaga.56	Bacteria	Bacteria
Botu46	Botu84	1	0.94	terrace4	f:Koribacteraceae.46	o:NRP-J.84	Bacteria	Bacteria
Botu46	Botu923	1	0.94	terrace4	f:Koribacteraceae.46	o:WD2101.923	Bacteria	Bacteria
Botu46	Fotu1542	1	0.94	terrace4	f:Koribacteraceae.46	g:Archaeorhizomyces.1542	Bacteria	Fungi
Botu46	Fotu634	1	0.94	terrace4	f:Koribacteraceae.46	g:Oidiodendron.634	Bacteria	Fungi
Botu46	Fotu78	1	0.94	terrace4	f:Koribacteraceae.46	g:Penicillium.78	Bacteria	Fungi
Botu46	Notu343	1	0.94	terrace4	f:Koribacteraceae.46	g:Enchodelus.343	Bacteria	Nematodes
Botu46	Potu312	1	0.94	terrace4	f:Koribacteraceae.46	c:Filosa-Sarcomonadea.312	Bacteria	Protists
Botu46	Potu368	1	0.94	terrace4	f:Koribacteraceae.46	o:Glissomonadida.368	Bacteria	Protists
Botu46	Potu741	1	0.94	terrace4	f:Koribacteraceae.46	o:Glissomonadida.741	Bacteria	Protists
Botu461	Botu498	1	0.94	terrace4	o:Solibacterales.461	f:Isosphaeraceae.498	Bacteria	Bacteria
Botu461	Botu511	1	0.94	terrace4	o:Solibacterales.461	f:auto67_4W.511	Bacteria	Bacteria
Botu461	Botu675	1	0.94	terrace4	o:Solibacterales.461	f:Isosphaeraceae.675	Bacteria	Bacteria
Botu461	Botu742	1	0.94	terrace4	o:Solibacterales.461	f:Ellin515.742	Bacteria	Bacteria
Botu461	Botu834	1	0.94	terrace4	o:Solibacterales.461	g:Opitutus.834	Bacteria	Bacteria
Botu461	Fotu1544	1	0.94	terrace4	o:Solibacterales.461	g:Archaeorhizomyces.1544	Bacteria	Fungi
Botu461	Fotu1552	1	0.94	terrace4	o:Solibacterales.461	g:Archaeorhizomyces.1552	Bacteria	Fungi
Botu461	Fotu78	1	0.94	terrace4	o:Solibacterales.461	g:Penicillium.78	Bacteria	Fungi
Botu461	Potu226	1	0.94	terrace4	o:Solibacterales.461	g:Sphenoderia.226	Bacteria	Protists
Botu461	Potu286	1	0.94	terrace4	o:Solibacterales.461	f:Allapsidae.286	Bacteria	Protists
Botu461	Potu368	1	0.94	terrace4	o:Solibacterales.461	o:Glissomonadida.368	Bacteria	Protists
Botu461	Potu456	1	0.94	terrace4	o:Solibacterales.461	o:Glissomonadida.456	Bacteria	Protists
Botu461	Potu850	1	0.94	terrace4	o:Solibacterales.461	g:Cercomonas.850	Bacteria	Protists
Botu461	Potu941	1	0.94	terrace4	o:Solibacterales.461	f:Allapsidae.941	Bacteria	Protists
Botu463	Botu466	1	0.94	terrace4	f:Acidobacteriaceae.463	f:Koribacteraceae.466	Bacteria	Bacteria
Botu463	Botu50	1	0.94	terrace4	f:Acidobacteriaceae.463	o:Solirubrobacterales.50	Bacteria	Bacteria
Botu463	Botu61	1	0.94	terrace4	f:Acidobacteriaceae.463	f:Conexibacteraceae.61	Bacteria	Bacteria
Botu463	Botu729	1	0.94	terrace4	f:Acidobacteriaceae.463	f:Caulobacteraceae.729	Bacteria	Bacteria
Botu463	Botu85	1	0.94	terrace4	f:Acidobacteriaceae.463	o:Actinomycetales.85	Bacteria	Bacteria
Botu463	Fotu1010	1	0.94	terrace4	f:Acidobacteriaceae.463	g:Venturia.1010	Bacteria	Fungi
Botu463	Fotu1546	1	0.94	terrace4	f:Acidobacteriaceae.463	g:Archaeorhizomyces.1546	Bacteria	Fungi
Botu463	Fotu288	1	0.94	terrace4	f:Acidobacteriaceae.463	g:Penicillium.288	Bacteria	Fungi
Botu463	Fotu459	1	0.94	terrace4	f:Acidobacteriaceae.463	g:Oidiodendron.459	Bacteria	Fungi
Botu463	Potu1871	1	0.94	terrace4	f:Acidobacteriaceae.463	g:Cyrtolophosis.1871	Bacteria	Protists
Botu463	Potu305	1	0.94	terrace4	f:Acidobacteriaceae.463	o:Glissomonadida.305	Bacteria	Protists
Botu463	Potu374	1	0.94	terrace4	f:Acidobacteriaceae.463	o:Glissomonadida.374	Bacteria	Protists
Botu463	Potu487	1	0.94	terrace4	f:Acidobacteriaceae.463	o:Cryomonadida.487	Bacteria	Protists
Botu463	Potu796	1	0.94	terrace4	f:Acidobacteriaceae.463	f:Allapsidae.796	Bacteria	Protists
Botu463	Potu875	1	0.94	terrace4	f:Acidobacteriaceae.463	g:Ochromonas.875	Bacteria	Protists
Botu466	Botu61	1	0.94	terrace4	f:Koribacteraceae.466	f:Conexibacteraceae.61	Bacteria	Bacteria
Botu466	Botu729	1	0.94	terrace4	f:Koribacteraceae.466	f:Caulobacteraceae.729	Bacteria	Bacteria
Botu466	Botu85	1	0.94	terrace4	f:Koribacteraceae.466	o:Actinomycetales.85	Bacteria	Bacteria
Botu466	Fotu1546	1	0.94	terrace4	f:Koribacteraceae.466	g:Archaeorhizomyces.1546	Bacteria	Fungi
Botu466	Fotu1633	1	0.94	terrace4	f:Koribacteraceae.466	g:Archaeorhizomyces.1633	Bacteria	Fungi
Botu466	Fotu288	1	0.94	terrace4	f:Koribacteraceae.466	g:Penicillium.288	Bacteria	Fungi
Botu466	Fotu459	1	0.94	terrace4	f:Koribacteraceae.466	g:Oidiodendron.459	Bacteria	Fungi
Botu466	Fotu989	1	0.94	terrace4	f:Koribacteraceae.466	f:Venturiaceae.989	Bacteria	Fungi
Botu466	Fotu991	1	0.94	terrace4	f:Koribacteraceae.466	g:Hyaloscypha.991	Bacteria	Fungi
Botu466	Potu1045	1	0.94	terrace4	f:Koribacteraceae.466	c:Bicoecea.1045	Bacteria	Protists
Botu466	Potu1113	1	0.94	terrace4	f:Koribacteraceae.466	g:Spongomonas.1113	Bacteria	Protists
Botu466	Potu130	1	0.94	terrace4	f:Koribacteraceae.466	g:Assulina.130	Bacteria	Protists
Botu466	Potu305	1	0.94	terrace4	f:Koribacteraceae.466	o:Glissomonadida.305	Bacteria	Protists
Botu48	Botu657	1	0.94	terrace4	f:Koribacteraceae.48	o:Ellin6513.657	Bacteria	Bacteria
Botu48	Botu72	1	0.94	terrace4	f:Koribacteraceae.48	f:Conexibacteraceae.72	Bacteria	Bacteria
Botu48	Fotu1542	1	0.94	terrace4	f:Koribacteraceae.48	g:Archaeorhizomyces.1542	Bacteria	Fungi
Botu48	Notu113	1	0.94	terrace4	f:Koribacteraceae.48	f:Enoplea_X.113	Bacteria	Nematodes
Botu48	Notu343	1	0.94	terrace4	f:Koribacteraceae.48	g:Enchodelus.343	Bacteria	Nematodes
Botu48	Potu1373	1	0.94	terrace4	f:Koribacteraceae.48	o:Glissomonadida.1373	Bacteria	Protists
Botu48	Potu243	1	0.94	terrace4	f:Koribacteraceae.48	g:Cercomonas.243	Bacteria	Protists
Botu48	Potu319	1	0.94	terrace4	f:Koribacteraceae.48	o:Vampyrellida.319	Bacteria	Protists
Botu48	Potu368	1	0.94	terrace4	f:Koribacteraceae.48	o:Glissomonadida.368	Bacteria	Protists
Botu48	Potu510	1	0.94	terrace4	f:Koribacteraceae.48	f:Chrysophyceae_Clade-E.510	Bacteria	Protists
Botu48	Potu613	1	0.94	terrace4	f:Koribacteraceae.48	c:Chlorophyceae.613	Bacteria	Protists
Botu480	Botu65	1	0.94	terrace4	o:WD2101.480	f:Chthonomonadaceae.65	Bacteria	Bacteria
Botu480	Potu1676	1	0.94	terrace4	o:WD2101.480	g:Limnofila.1676	Bacteria	Protists
Botu489	Botu761	1	0.94	terrace4	f:Isosphaeraceae.489	o:WD2101.761	Bacteria	Bacteria
Botu489	Potu1120	1	0.94	terrace4	f:Isosphaeraceae.489	g:Filosa-Sarcomonadea_XXX.1120	Bacteria	Protists
Botu494	Botu5	1	0.94	terrace4	g:Conexibacter.494	f:Isosphaeraceae.5	Bacteria	Bacteria
Botu494	Botu55	1	0.94	terrace4	g:Conexibacter.494	o:WD2101.55	Bacteria	Bacteria
Botu494	Botu77	1	0.94	terrace4	g:Conexibacter.494	f:Isosphaeraceae.77	Bacteria	Bacteria
Botu494	Botu90	1	0.94	terrace4	g:Conexibacter.494	f:Acetobacteraceae.90	Bacteria	Bacteria
Botu494	Fotu1104	1	0.94	terrace4	g:Conexibacter.494	o:Capnodiales.1104	Bacteria	Fungi
Botu494	Fotu1666	1	0.94	terrace4	g:Conexibacter.494	g:Archaeorhizomyces.1666	Bacteria	Fungi
Botu494	Fotu314	1	0.94	terrace4	g:Conexibacter.494	o:Cantharellales.314	Bacteria	Fungi
Botu494	Fotu994	1	0.94	terrace4	g:Conexibacter.494	f:Venturiaceae.994	Bacteria	Fungi
Botu494	Potu310	1	0.94	terrace4	g:Conexibacter.494	g:Vampyrella.310	Bacteria	Protists
Botu494	Potu672	1	0.94	terrace4	g:Conexibacter.494	f:Allapsidae.672	Bacteria	Protists
Botu498	Botu511	1	0.94	terrace4	f:Isosphaeraceae.498	f:auto67_4W.511	Bacteria	Bacteria
Botu498	Botu671	1	0.94	terrace4	f:Isosphaeraceae.498	f:Conexibacteraceae.671	Bacteria	Bacteria
Botu498	Botu742	1	0.94	terrace4	f:Isosphaeraceae.498	f:Ellin515.742	Bacteria	Bacteria
Botu498	Botu834	1	0.94	terrace4	f:Isosphaeraceae.498	g:Opitutus.834	Bacteria	Bacteria
Botu498	Botu923	1	0.94	terrace4	f:Isosphaeraceae.498	o:WD2101.923	Bacteria	Bacteria
Botu498	Fotu1544	1	0.94	terrace4	f:Isosphaeraceae.498	g:Archaeorhizomyces.1544	Bacteria	Fungi
Botu498	Fotu78	1	0.94	terrace4	f:Isosphaeraceae.498	g:Penicillium.78	Bacteria	Fungi
Botu498	Potu210	1	0.94	terrace4	f:Isosphaeraceae.498	f:Limnofilidae.210	Bacteria	Protists
Botu498	Potu226	1	0.94	terrace4	f:Isosphaeraceae.498	g:Sphenoderia.226	Bacteria	Protists
Botu498	Potu286	1	0.94	terrace4	f:Isosphaeraceae.498	f:Allapsidae.286	Bacteria	Protists
Botu498	Potu302	1	0.94	terrace4	f:Isosphaeraceae.498	g:Euglena.302	Bacteria	Protists
Botu498	Potu368	1	0.94	terrace4	f:Isosphaeraceae.498	o:Glissomonadida.368	Bacteria	Protists
Botu498	Potu456	1	0.94	terrace4	f:Isosphaeraceae.498	o:Glissomonadida.456	Bacteria	Protists
Botu5	Botu55	1	0.94	terrace4	f:Isosphaeraceae.5	o:WD2101.55	Bacteria	Bacteria
Botu5	Botu64	1	0.94	terrace4	f:Isosphaeraceae.5	g:Rhodoplanes.64	Bacteria	Bacteria
Botu5	Botu77	1	0.94	terrace4	f:Isosphaeraceae.5	f:Isosphaeraceae.77	Bacteria	Bacteria
Botu5	Fotu1148	1	0.94	terrace4	f:Isosphaeraceae.5	c:Dothideomycetes.1148	Bacteria	Fungi
Botu5	Fotu1666	1	0.94	terrace4	f:Isosphaeraceae.5	g:Archaeorhizomyces.1666	Bacteria	Fungi
Botu5	Fotu314	1	0.94	terrace4	f:Isosphaeraceae.5	o:Cantharellales.314	Bacteria	Fungi
Botu5	Fotu530	1	0.94	terrace4	f:Isosphaeraceae.5	g:Leptodontidium.530	Bacteria	Fungi
Botu5	Fotu994	1	0.94	terrace4	f:Isosphaeraceae.5	f:Venturiaceae.994	Bacteria	Fungi
Botu5	Potu1575	1	0.94	terrace4	f:Isosphaeraceae.5	f:Allapsidae.1575	Bacteria	Protists
Botu5	Potu672	1	0.94	terrace4	f:Isosphaeraceae.5	f:Allapsidae.672	Bacteria	Protists
Botu5	Potu747	1	0.94	terrace4	f:Isosphaeraceae.5	o:Glissomonadida.747	Bacteria	Protists
Botu50	Botu66	1	0.94	terrace4	o:Solirubrobacterales.50	f:Isosphaeraceae.66	Bacteria	Bacteria
Botu50	Botu77	1	0.94	terrace4	o:Solirubrobacterales.50	f:Isosphaeraceae.77	Bacteria	Bacteria
Botu50	Botu85	1	0.94	terrace4	o:Solirubrobacterales.50	o:Actinomycetales.85	Bacteria	Bacteria
Botu50	Botu886	1	0.94	terrace4	o:Solirubrobacterales.50	o:Acidimicrobiales.886	Bacteria	Bacteria
Botu50	Botu90	1	0.94	terrace4	o:Solirubrobacterales.50	f:Acetobacteraceae.90	Bacteria	Bacteria
Botu50	Fotu288	1	0.94	terrace4	o:Solirubrobacterales.50	g:Penicillium.288	Bacteria	Fungi
Botu50	Fotu330	1	0.94	terrace4	o:Solirubrobacterales.50	g:Phialocephala.330	Bacteria	Fungi
Botu50	Fotu994	1	0.94	terrace4	o:Solirubrobacterales.50	f:Venturiaceae.994	Bacteria	Fungi
Botu50	Potu1113	1	0.94	terrace4	o:Solirubrobacterales.50	g:Spongomonas.1113	Bacteria	Protists
Botu50	Potu487	1	0.94	terrace4	o:Solirubrobacterales.50	o:Cryomonadida.487	Bacteria	Protists
Botu50	Potu58	1	0.94	terrace4	o:Solirubrobacterales.50	g:Asterochloris.58	Bacteria	Protists
Botu50	Potu875	1	0.94	terrace4	o:Solirubrobacterales.50	g:Ochromonas.875	Bacteria	Protists
Botu505	Botu516	1	0.94	terrace4	f:Isosphaeraceae.505	f:Rhodospirillaceae.516	Bacteria	Bacteria
Botu505	Botu538	1	0.94	terrace4	f:Isosphaeraceae.505	o:WD2101.538	Bacteria	Bacteria
Botu505	Botu665	1	0.94	terrace4	f:Isosphaeraceae.505	o:MLE1-12.665	Bacteria	Bacteria
Botu505	Botu675	1	0.94	terrace4	f:Isosphaeraceae.505	f:Isosphaeraceae.675	Bacteria	Bacteria
Botu505	Botu701	1	0.94	terrace4	f:Isosphaeraceae.505	c:JG37-AG-4.701	Bacteria	Bacteria
Botu505	Botu72	1	0.94	terrace4	f:Isosphaeraceae.505	f:Conexibacteraceae.72	Bacteria	Bacteria
Botu505	Botu84	1	0.94	terrace4	f:Isosphaeraceae.505	o:NRP-J.84	Bacteria	Bacteria
Botu505	Fotu1125	1	0.94	terrace4	f:Isosphaeraceae.505	g:Mortierella.1125	Bacteria	Fungi
Botu505	Fotu1718	1	0.94	terrace4	f:Isosphaeraceae.505	g:Archaeorhizomyces.1718	Bacteria	Fungi
Botu505	Fotu634	1	0.94	terrace4	f:Isosphaeraceae.505	g:Oidiodendron.634	Bacteria	Fungi
Botu505	Fotu78	1	0.94	terrace4	f:Isosphaeraceae.505	g:Penicillium.78	Bacteria	Fungi
Botu505	Potu1094	1	0.94	terrace4	f:Isosphaeraceae.505	g:Mesofila.1094	Bacteria	Protists
Botu505	Potu250	1	0.94	terrace4	f:Isosphaeraceae.505	o:Variosea_X.250	Bacteria	Protists
Botu505	Potu286	1	0.94	terrace4	f:Isosphaeraceae.505	f:Allapsidae.286	Bacteria	Protists
Botu505	Potu312	1	0.94	terrace4	f:Isosphaeraceae.505	c:Filosa-Sarcomonadea.312	Bacteria	Protists
Botu505	Potu348	1	0.94	terrace4	f:Isosphaeraceae.505	g:Allapsidae_X.348	Bacteria	Protists
Botu505	Potu398	1	0.94	terrace4	f:Isosphaeraceae.505	g:Trebouxiophyceae_XXX.398	Bacteria	Protists
